"date";"price";"instrument"
"2019-08-12";"256,0";"Danske Invest Global Indeks Akk KL DKK h"
"2019-08-13";"257,0";"Danske Invest Global Indeks Akk KL DKK h"
"2019-08-14";"255,0";"Danske Invest Global Indeks Akk KL DKK h"
"2019-08-15";"251,3";"Danske Invest Global Indeks Akk KL DKK h"
"2019-08-16";"253,1";"Danske Invest Global Indeks Akk KL DKK h"
"2019-08-19";"256,9";"Danske Invest Global Indeks Akk KL DKK h"
"2019-08-20";"257,9";"Danske Invest Global Indeks Akk KL DKK h"
"2019-08-21";"256,4";"Danske Invest Global Indeks Akk KL DKK h"
"2019-08-22";"256,5";"Danske Invest Global Indeks Akk KL DKK h"
"2019-08-26";"252,8";"Danske Invest Global Indeks Akk KL DKK h"
"2019-08-27";"254,4";"Danske Invest Global Indeks Akk KL DKK h"
"2019-08-28";"252,8";"Danske Invest Global Indeks Akk KL DKK h"
"2019-08-29";"256,5";"Danske Invest Global Indeks Akk KL DKK h"
"2019-08-30";"258,4";"Danske Invest Global Indeks Akk KL DKK h"
"2019-09-02";"257,7";"Danske Invest Global Indeks Akk KL DKK h"
"2019-09-03";"256,9";"Danske Invest Global Indeks Akk KL DKK h"
"2019-09-04";"258,2";"Danske Invest Global Indeks Akk KL DKK h"
"2019-09-05";"262,2";"Danske Invest Global Indeks Akk KL DKK h"
"2019-09-06";"263,0";"Danske Invest Global Indeks Akk KL DKK h"
"2019-09-09";"263,0";"Danske Invest Global Indeks Akk KL DKK h"
"2019-09-10";"262,4";"Danske Invest Global Indeks Akk KL DKK h"
"2019-09-11";"263,4";"Danske Invest Global Indeks Akk KL DKK h"
"2019-09-12";"265,4";"Danske Invest Global Indeks Akk KL DKK h"
"2019-09-13";"265,6";"Danske Invest Global Indeks Akk KL DKK h"
"2019-09-16";"264,5";"Danske Invest Global Indeks Akk KL DKK h"
"2019-09-17";"264,8";"Danske Invest Global Indeks Akk KL DKK h"
"2019-09-18";"264,3";"Danske Invest Global Indeks Akk KL DKK h"
"2019-09-19";"264,4";"Danske Invest Global Indeks Akk KL DKK h"
"2019-09-20";"265,5";"Danske Invest Global Indeks Akk KL DKK h"
"2019-09-23";"263,9";"Danske Invest Global Indeks Akk KL DKK h"
"2019-09-24";"264,9";"Danske Invest Global Indeks Akk KL DKK h"
"2019-09-25";"262,3";"Danske Invest Global Indeks Akk KL DKK h"
"2019-09-26";"263,3";"Danske Invest Global Indeks Akk KL DKK h"
"2019-09-27";"264,3";"Danske Invest Global Indeks Akk KL DKK h"
"2019-10-01";"262,4";"Danske Invest Global Indeks Akk KL DKK h"
"2019-10-02";"256,9";"Danske Invest Global Indeks Akk KL DKK h"
"2019-10-03";"254,6";"Danske Invest Global Indeks Akk KL DKK h"
"2019-10-04";"258,6";"Danske Invest Global Indeks Akk KL DKK h"
"2019-10-07";"259,3";"Danske Invest Global Indeks Akk KL DKK h"
"2019-10-08";"258,5";"Danske Invest Global Indeks Akk KL DKK h"
"2019-10-09";"256,8";"Danske Invest Global Indeks Akk KL DKK h"
"2019-10-10";"257,8";"Danske Invest Global Indeks Akk KL DKK h"
"2019-10-11";"263,3";"Danske Invest Global Indeks Akk KL DKK h"
"2019-10-14";"261,6";"Danske Invest Global Indeks Akk KL DKK h"
"2019-10-15";"262,6";"Danske Invest Global Indeks Akk KL DKK h"
"2019-10-16";"264,1";"Danske Invest Global Indeks Akk KL DKK h"
"2019-10-17";"264,8";"Danske Invest Global Indeks Akk KL DKK h"
"2019-10-18";"263,8";"Danske Invest Global Indeks Akk KL DKK h"
"2019-10-21";"265,0";"Danske Invest Global Indeks Akk KL DKK h"
"2019-10-22";"265,1";"Danske Invest Global Indeks Akk KL DKK h"
"2019-10-23";"263,9";"Danske Invest Global Indeks Akk KL DKK h"
"2019-10-24";"266,2";"Danske Invest Global Indeks Akk KL DKK h"
"2019-10-25";"265,7";"Danske Invest Global Indeks Akk KL DKK h"
"2019-10-28";"268,4";"Danske Invest Global Indeks Akk KL DKK h"
"2019-10-29";"268,3";"Danske Invest Global Indeks Akk KL DKK h"
"2019-10-30";"268,4";"Danske Invest Global Indeks Akk KL DKK h"
"2019-10-31";"268,2";"Danske Invest Global Indeks Akk KL DKK h"
"2019-11-01";"269,6";"Danske Invest Global Indeks Akk KL DKK h"
"2019-11-04";"271,5";"Danske Invest Global Indeks Akk KL DKK h"
"2019-11-05";"271,8";"Danske Invest Global Indeks Akk KL DKK h"
"2019-11-06";"271,6";"Danske Invest Global Indeks Akk KL DKK h"
"2019-11-07";"273,2";"Danske Invest Global Indeks Akk KL DKK h"
"2019-11-08";"272,4";"Danske Invest Global Indeks Akk KL DKK h"
"2019-11-11";"272,2";"Danske Invest Global Indeks Akk KL DKK h"
"2019-11-12";"273,1";"Danske Invest Global Indeks Akk KL DKK h"
"2019-11-13";"272,3";"Danske Invest Global Indeks Akk KL DKK h"
"2019-11-14";"272,1";"Danske Invest Global Indeks Akk KL DKK h"
"2019-11-15";"273,3";"Danske Invest Global Indeks Akk KL DKK h"
"2019-11-18";"274,4";"Danske Invest Global Indeks Akk KL DKK h"
"2019-11-19";"274,7";"Danske Invest Global Indeks Akk KL DKK h"
"2019-11-20";"274,1";"Danske Invest Global Indeks Akk KL DKK h"
"2019-11-21";"273,1";"Danske Invest Global Indeks Akk KL DKK h"
"2019-11-22";"273,7";"Danske Invest Global Indeks Akk KL DKK h"
"2019-11-25";"275,4";"Danske Invest Global Indeks Akk KL DKK h"
"2019-11-26";"276,0";"Danske Invest Global Indeks Akk KL DKK h"
"2019-11-27";"276,6";"Danske Invest Global Indeks Akk KL DKK h"
"2019-11-28";"276,6";"Danske Invest Global Indeks Akk KL DKK h"
"2019-11-29";"276,5";"Danske Invest Global Indeks Akk KL DKK h"
"2019-12-02";"276,1";"Danske Invest Global Indeks Akk KL DKK h"
"2019-12-03";"270,9";"Danske Invest Global Indeks Akk KL DKK h"
"2019-12-04";"272,8";"Danske Invest Global Indeks Akk KL DKK h"
"2019-12-05";"272,9";"Danske Invest Global Indeks Akk KL DKK h"
"2019-12-06";"275,6";"Danske Invest Global Indeks Akk KL DKK h"
"2019-12-09";"275,7";"Danske Invest Global Indeks Akk KL DKK h"
"2019-12-10";"274,6";"Danske Invest Global Indeks Akk KL DKK h"
"2019-12-11";"275,1";"Danske Invest Global Indeks Akk KL DKK h"
"2019-12-12";"275,3";"Danske Invest Global Indeks Akk KL DKK h"
"2019-12-13";"278,0";"Danske Invest Global Indeks Akk KL DKK h"
"2019-12-16";"280,3";"Danske Invest Global Indeks Akk KL DKK h"
"2019-12-17";"280,2";"Danske Invest Global Indeks Akk KL DKK h"
"2019-12-18";"280,0";"Danske Invest Global Indeks Akk KL DKK h"
"2019-12-19";"279,6";"Danske Invest Global Indeks Akk KL DKK h"
"2019-12-20";"281,5";"Danske Invest Global Indeks Akk KL DKK h"
"2019-12-23";"282,0";"Danske Invest Global Indeks Akk KL DKK h"
"2019-12-27";"283,2";"Danske Invest Global Indeks Akk KL DKK h"
"2019-12-30";"282,3";"Danske Invest Global Indeks Akk KL DKK h"
"2020-01-02";"282,8";"Danske Invest Global Indeks Akk KL DKK h"
"2020-01-03";"282,3";"Danske Invest Global Indeks Akk KL DKK h"
"2020-01-06";"281,5";"Danske Invest Global Indeks Akk KL DKK h"
"2020-01-07";"282,9";"Danske Invest Global Indeks Akk KL DKK h"
"2020-01-08";"282,6";"Danske Invest Global Indeks Akk KL DKK h"
"2020-01-09";"284,5";"Danske Invest Global Indeks Akk KL DKK h"
"2020-01-10";"285,4";"Danske Invest Global Indeks Akk KL DKK h"
"2020-01-13";"284,8";"Danske Invest Global Indeks Akk KL DKK h"
"2020-01-14";"285,8";"Danske Invest Global Indeks Akk KL DKK h"
"2020-01-15";"286,2";"Danske Invest Global Indeks Akk KL DKK h"
"2020-01-16";"287,0";"Danske Invest Global Indeks Akk KL DKK h"
"2020-01-17";"289,1";"Danske Invest Global Indeks Akk KL DKK h"
"2020-01-20";"289,2";"Danske Invest Global Indeks Akk KL DKK h"
"2020-01-21";"288,3";"Danske Invest Global Indeks Akk KL DKK h"
"2020-01-22";"289,4";"Danske Invest Global Indeks Akk KL DKK h"
"2020-01-23";"287,4";"Danske Invest Global Indeks Akk KL DKK h"
"2020-01-24";"288,9";"Danske Invest Global Indeks Akk KL DKK h"
"2020-01-27";"281,9";"Danske Invest Global Indeks Akk KL DKK h"
"2020-01-28";"283,8";"Danske Invest Global Indeks Akk KL DKK h"
"2020-01-29";"284,4";"Danske Invest Global Indeks Akk KL DKK h"
"2020-01-30";"281,7";"Danske Invest Global Indeks Akk KL DKK h"
"2020-01-31";"281,7";"Danske Invest Global Indeks Akk KL DKK h"
"2020-02-03";"282,1";"Danske Invest Global Indeks Akk KL DKK h"
"2020-02-04";"285,6";"Danske Invest Global Indeks Akk KL DKK h"
"2020-02-05";"287,3";"Danske Invest Global Indeks Akk KL DKK h"
"2020-02-06";"289,5";"Danske Invest Global Indeks Akk KL DKK h"
"2020-02-07";"289,1";"Danske Invest Global Indeks Akk KL DKK h"
"2020-02-10";"288,3";"Danske Invest Global Indeks Akk KL DKK h"
"2020-02-11";"290,4";"Danske Invest Global Indeks Akk KL DKK h"
"2020-02-12";"291,6";"Danske Invest Global Indeks Akk KL DKK h"
"2020-02-13";"291,6";"Danske Invest Global Indeks Akk KL DKK h"
"2020-02-14";"292,0";"Danske Invest Global Indeks Akk KL DKK h"
"2020-02-17";"292,6";"Danske Invest Global Indeks Akk KL DKK h"
"2020-02-18";"291,0";"Danske Invest Global Indeks Akk KL DKK h"
"2020-02-19";"292,1";"Danske Invest Global Indeks Akk KL DKK h"
"2020-02-20";"293,0";"Danske Invest Global Indeks Akk KL DKK h"
"2020-02-21";"289,4";"Danske Invest Global Indeks Akk KL DKK h"
"2020-02-24";"281,7";"Danske Invest Global Indeks Akk KL DKK h"
"2020-02-25";"279,0";"Danske Invest Global Indeks Akk KL DKK h"
"2020-02-26";"274,8";"Danske Invest Global Indeks Akk KL DKK h"
"2020-02-27";"264,9";"Danske Invest Global Indeks Akk KL DKK h"
"2020-02-28";"252,6";"Danske Invest Global Indeks Akk KL DKK h"
"2020-03-02";"259,5";"Danske Invest Global Indeks Akk KL DKK h"
"2020-03-03";"266,8";"Danske Invest Global Indeks Akk KL DKK h"
"2020-03-04";"264,4";"Danske Invest Global Indeks Akk KL DKK h"
"2020-03-05";"263,5";"Danske Invest Global Indeks Akk KL DKK h"
"2020-03-06";"256,6";"Danske Invest Global Indeks Akk KL DKK h"
"2020-03-09";"243,3";"Danske Invest Global Indeks Akk KL DKK h"
"2020-03-11";"238,2";"Danske Invest Global Indeks Akk KL DKK h"
"2020-03-12";"218,3";"Danske Invest Global Indeks Akk KL DKK h"
"2020-03-13";"218,8";"Danske Invest Global Indeks Akk KL DKK h"
"2020-03-16";"208,0";"Danske Invest Global Indeks Akk KL DKK h"
"2020-03-18";"204,8";"Danske Invest Global Indeks Akk KL DKK h"
"2020-03-19";"209,6";"Danske Invest Global Indeks Akk KL DKK h"
"2020-03-20";"208,6";"Danske Invest Global Indeks Akk KL DKK h"
"2020-03-23";"194,75";"Danske Invest Global Indeks Akk KL DKK h"
"2020-03-24";"208,7";"Danske Invest Global Indeks Akk KL DKK h"
"2020-03-25";"217,2";"Danske Invest Global Indeks Akk KL DKK h"
"2020-03-26";"225,3";"Danske Invest Global Indeks Akk KL DKK h"
"2020-03-27";"221,9";"Danske Invest Global Indeks Akk KL DKK h"
"2020-03-30";"224,2";"Danske Invest Global Indeks Akk KL DKK h"
"2020-03-31";"228,5";"Danske Invest Global Indeks Akk KL DKK h"
"2020-04-01";"218,5";"Danske Invest Global Indeks Akk KL DKK h"
"2020-04-02";"218,4";"Danske Invest Global Indeks Akk KL DKK h"
"2020-04-03";"217,3";"Danske Invest Global Indeks Akk KL DKK h"
"2020-04-06";"226,7";"Danske Invest Global Indeks Akk KL DKK h"
"2020-04-07";"232,0";"Danske Invest Global Indeks Akk KL DKK h"
"2020-04-08";"232,3";"Danske Invest Global Indeks Akk KL DKK h"
"2020-04-14";"242,8";"Danske Invest Global Indeks Akk KL DKK h"
"2020-04-15";"237,0";"Danske Invest Global Indeks Akk KL DKK h"
"2020-04-16";"237,5";"Danske Invest Global Indeks Akk KL DKK h"
"2020-04-17";"243,6";"Danske Invest Global Indeks Akk KL DKK h"
"2020-04-20";"243,2";"Danske Invest Global Indeks Akk KL DKK h"
"2020-04-21";"237,6";"Danske Invest Global Indeks Akk KL DKK h"
"2020-04-22";"238,3";"Danske Invest Global Indeks Akk KL DKK h"
"2020-04-23";"241,9";"Danske Invest Global Indeks Akk KL DKK h"
"2020-04-24";"239,3";"Danske Invest Global Indeks Akk KL DKK h"
"2020-04-27";"244,8";"Danske Invest Global Indeks Akk KL DKK h"
"2020-04-28";"246,9";"Danske Invest Global Indeks Akk KL DKK h"
"2020-04-29";"249,6";"Danske Invest Global Indeks Akk KL DKK h"
"2020-04-30";"249,5";"Danske Invest Global Indeks Akk KL DKK h"
"2020-05-01";"244,4";"Danske Invest Global Indeks Akk KL DKK h"
"2020-05-04";"241,1";"Danske Invest Global Indeks Akk KL DKK h"
"2020-05-05";"245,7";"Danske Invest Global Indeks Akk KL DKK h"
"2020-05-06";"246,0";"Danske Invest Global Indeks Akk KL DKK h"
"2020-05-07";"246,9";"Danske Invest Global Indeks Akk KL DKK h"
"2020-05-11";"249,3";"Danske Invest Global Indeks Akk KL DKK h"
"2020-05-12";"251,0";"Danske Invest Global Indeks Akk KL DKK h"
"2020-05-13";"246,0";"Danske Invest Global Indeks Akk KL DKK h"
"2020-05-14";"240,2";"Danske Invest Global Indeks Akk KL DKK h"
"2020-05-15";"244,2";"Danske Invest Global Indeks Akk KL DKK h"
"2020-05-18";"250,4";"Danske Invest Global Indeks Akk KL DKK h"
"2020-05-19";"252,3";"Danske Invest Global Indeks Akk KL DKK h"
"2020-05-20";"254,0";"Danske Invest Global Indeks Akk KL DKK h"
"2020-05-25";"254,9";"Danske Invest Global Indeks Akk KL DKK h"
"2020-05-26";"258,0";"Danske Invest Global Indeks Akk KL DKK h"
"2020-05-27";"255,8";"Danske Invest Global Indeks Akk KL DKK h"
"2020-05-28";"255,0";"Danske Invest Global Indeks Akk KL DKK h"
"2020-05-29";"258,0";"Danske Invest Global Indeks Akk KL DKK h"
"2020-06-02";"263,5";"Danske Invest Global Indeks Akk KL DKK h"
"2020-06-03";"268,2";"Danske Invest Global Indeks Akk KL DKK h"
"2020-06-04";"267,7";"Danske Invest Global Indeks Akk KL DKK h"
"2020-06-08";"273,1";"Danske Invest Global Indeks Akk KL DKK h"
"2020-06-09";"273,1";"Danske Invest Global Indeks Akk KL DKK h"
"2020-06-10";"274,8";"Danske Invest Global Indeks Akk KL DKK h"
"2020-06-11";"265,0";"Danske Invest Global Indeks Akk KL DKK h"
"2020-06-12";"264,2";"Danske Invest Global Indeks Akk KL DKK h"
"2020-06-15";"258,5";"Danske Invest Global Indeks Akk KL DKK h"
"2020-06-16";"268,8";"Danske Invest Global Indeks Akk KL DKK h"
"2020-06-17";"268,5";"Danske Invest Global Indeks Akk KL DKK h"
"2020-06-18";"267,1";"Danske Invest Global Indeks Akk KL DKK h"
"2020-06-19";"269,5";"Danske Invest Global Indeks Akk KL DKK h"
"2020-06-22";"266,0";"Danske Invest Global Indeks Akk KL DKK h"
"2020-06-23";"269,6";"Danske Invest Global Indeks Akk KL DKK h"
"2020-06-24";"264,8";"Danske Invest Global Indeks Akk KL DKK h"
"2020-06-25";"263,1";"Danske Invest Global Indeks Akk KL DKK h"
"2020-06-26";"261,9";"Danske Invest Global Indeks Akk KL DKK h"
"2020-06-29";"262,6";"Danske Invest Global Indeks Akk KL DKK h"
"2020-06-30";"264,1";"Danske Invest Global Indeks Akk KL DKK h"
"2020-07-01";"267,4";"Danske Invest Global Indeks Akk KL DKK h"
"2020-07-02";"270,3";"Danske Invest Global Indeks Akk KL DKK h"
"2020-07-03";"268,1";"Danske Invest Global Indeks Akk KL DKK h"
"2020-07-06";"272,9";"Danske Invest Global Indeks Akk KL DKK h"
"2020-07-07";"272,4";"Danske Invest Global Indeks Akk KL DKK h"
"2020-07-08";"271,7";"Danske Invest Global Indeks Akk KL DKK h"
"2020-07-09";"271,7";"Danske Invest Global Indeks Akk KL DKK h"
"2020-07-10";"270,9";"Danske Invest Global Indeks Akk KL DKK h"
"2020-07-13";"275,0";"Danske Invest Global Indeks Akk KL DKK h"
"2020-07-14";"271,7";"Danske Invest Global Indeks Akk KL DKK h"
"2020-07-15";"277,3";"Danske Invest Global Indeks Akk KL DKK h"
"2020-07-16";"275,1";"Danske Invest Global Indeks Akk KL DKK h"
"2020-07-17";"275,2";"Danske Invest Global Indeks Akk KL DKK h"
"2020-07-20";"277,1";"Danske Invest Global Indeks Akk KL DKK h"
"2020-07-21";"280,0";"Danske Invest Global Indeks Akk KL DKK h"
"2020-07-22";"278,4";"Danske Invest Global Indeks Akk KL DKK h"
"2020-07-23";"280,0";"Danske Invest Global Indeks Akk KL DKK h"
"2020-07-24";"274,9";"Danske Invest Global Indeks Akk KL DKK h"
"2020-07-27";"276,1";"Danske Invest Global Indeks Akk KL DKK h"
"2020-07-28";"275,7";"Danske Invest Global Indeks Akk KL DKK h"
"2020-07-29";"275,0";"Danske Invest Global Indeks Akk KL DKK h"
"2020-07-30";"273,2";"Danske Invest Global Indeks Akk KL DKK h"
"2020-07-31";"275,5";"Danske Invest Global Indeks Akk KL DKK h"
"2020-08-03";"278,3";"Danske Invest Global Indeks Akk KL DKK h"
"2020-08-04";"277,9";"Danske Invest Global Indeks Akk KL DKK h"
"2020-08-05";"280,7";"Danske Invest Global Indeks Akk KL DKK h"
"2020-08-06";"280,4";"Danske Invest Global Indeks Akk KL DKK h"
"2020-08-07";"280,5";"Danske Invest Global Indeks Akk KL DKK h"
"2020-08-10";"280,9";"Danske Invest Global Indeks Akk KL DKK h"
"2020-08-11";"283,1";"Danske Invest Global Indeks Akk KL DKK h"
"2020-08-12";"285,4";"Danske Invest Global Indeks Akk KL DKK h"
"2020-08-13";"285,7";"Danske Invest Global Indeks Akk KL DKK h"
"2020-08-14";"285,0";"Danske Invest Global Indeks Akk KL DKK h"
"2020-08-17";"285,5";"Danske Invest Global Indeks Akk KL DKK h"
"2020-08-18";"284,7";"Danske Invest Global Indeks Akk KL DKK h"
"2020-08-19";"285,5";"Danske Invest Global Indeks Akk KL DKK h"
"2020-08-20";"283,8";"Danske Invest Global Indeks Akk KL DKK h"
"2020-08-21";"284,4";"Danske Invest Global Indeks Akk KL DKK h"
"2020-08-24";"287,1";"Danske Invest Global Indeks Akk KL DKK h"
"2020-08-25";"288,5";"Danske Invest Global Indeks Akk KL DKK h"
"2020-08-26";"290,0";"Danske Invest Global Indeks Akk KL DKK h"
"2020-08-27";"291,4";"Danske Invest Global Indeks Akk KL DKK h"
"2020-08-28";"291,0";"Danske Invest Global Indeks Akk KL DKK h"
"2020-08-31";"292,6";"Danske Invest Global Indeks Akk KL DKK h"
"2020-09-01";"292,1";"Danske Invest Global Indeks Akk KL DKK h"
"2020-09-02";"294,4";"Danske Invest Global Indeks Akk KL DKK h"
"2020-09-03";"295,8";"Danske Invest Global Indeks Akk KL DKK h"
"2020-09-04";"282,3";"Danske Invest Global Indeks Akk KL DKK h"
"2020-09-07";"286,4";"Danske Invest Global Indeks Akk KL DKK h"
"2020-09-08";"283,5";"Danske Invest Global Indeks Akk KL DKK h"
"2020-09-09";"284,8";"Danske Invest Global Indeks Akk KL DKK h"
"2020-09-10";"287,5";"Danske Invest Global Indeks Akk KL DKK h"
"2020-09-11";"283,1";"Danske Invest Global Indeks Akk KL DKK h"
"2020-09-14";"285,1";"Danske Invest Global Indeks Akk KL DKK h"
"2020-09-15";"287,4";"Danske Invest Global Indeks Akk KL DKK h"
"2020-09-16";"288,0";"Danske Invest Global Indeks Akk KL DKK h"
"2020-09-17";"284,5";"Danske Invest Global Indeks Akk KL DKK h"
"2020-09-18";"283,8";"Danske Invest Global Indeks Akk KL DKK h"
"2020-09-21";"275,5";"Danske Invest Global Indeks Akk KL DKK h"
"2020-09-22";"279,2";"Danske Invest Global Indeks Akk KL DKK h"
"2020-09-23";"280,1";"Danske Invest Global Indeks Akk KL DKK h"
"2020-09-24";"275,1";"Danske Invest Global Indeks Akk KL DKK h"
"2020-09-25";"276,4";"Danske Invest Global Indeks Akk KL DKK h"
"2020-09-28";"283,2";"Danske Invest Global Indeks Akk KL DKK h"
"2020-09-30";"284,4";"Danske Invest Global Indeks Akk KL DKK h"
"2020-10-01";"284,3";"Danske Invest Global Indeks Akk KL DKK h"
"2020-10-02";"282,4";"Danske Invest Global Indeks Akk KL DKK h"
"2020-10-05";"286,1";"Danske Invest Global Indeks Akk KL DKK h"
"2020-10-06";"288,1";"Danske Invest Global Indeks Akk KL DKK h"
"2020-10-07";"287,0";"Danske Invest Global Indeks Akk KL DKK h"
"2020-10-08";"289,9";"Danske Invest Global Indeks Akk KL DKK h"
"2020-10-09";"291,8";"Danske Invest Global Indeks Akk KL DKK h"
"2020-10-12";"294,3";"Danske Invest Global Indeks Akk KL DKK h"
"2020-10-13";"295,0";"Danske Invest Global Indeks Akk KL DKK h"
"2020-10-14";"294,9";"Danske Invest Global Indeks Akk KL DKK h"
"2020-10-15";"290,0";"Danske Invest Global Indeks Akk KL DKK h"
"2020-10-16";"292,3";"Danske Invest Global Indeks Akk KL DKK h"
"2020-10-19";"293,4";"Danske Invest Global Indeks Akk KL DKK h"
"2020-10-20";"290,4";"Danske Invest Global Indeks Akk KL DKK h"
"2020-10-21";"290,3";"Danske Invest Global Indeks Akk KL DKK h"
"2020-10-22";"287,9";"Danske Invest Global Indeks Akk KL DKK h"
"2020-10-23";"290,5";"Danske Invest Global Indeks Akk KL DKK h"
"2020-10-26";"285,7";"Danske Invest Global Indeks Akk KL DKK h"
"2020-10-27";"285,1";"Danske Invest Global Indeks Akk KL DKK h"
"2020-10-28";"277,8";"Danske Invest Global Indeks Akk KL DKK h"
"2020-10-29";"278,2";"Danske Invest Global Indeks Akk KL DKK h"
"2020-10-30";"273,4";"Danske Invest Global Indeks Akk KL DKK h"
"2020-11-02";"279,0";"Danske Invest Global Indeks Akk KL DKK h"
"2020-11-03";"283,8";"Danske Invest Global Indeks Akk KL DKK h"
"2020-11-05";"293,8";"Danske Invest Global Indeks Akk KL DKK h"
"2020-11-06";"293,5";"Danske Invest Global Indeks Akk KL DKK h"
"2020-11-09";"302,0";"Danske Invest Global Indeks Akk KL DKK h"
"2020-11-10";"297,5";"Danske Invest Global Indeks Akk KL DKK h"
"2020-11-11";"301,7";"Danske Invest Global Indeks Akk KL DKK h"
"2020-11-12";"301,5";"Danske Invest Global Indeks Akk KL DKK h"
"2020-11-13";"300,4";"Danske Invest Global Indeks Akk KL DKK h"
"2020-11-16";"304,6";"Danske Invest Global Indeks Akk KL DKK h"
"2020-11-17";"304,3";"Danske Invest Global Indeks Akk KL DKK h"
"2020-11-18";"305,8";"Danske Invest Global Indeks Akk KL DKK h"
"2020-11-19";"303,0";"Danske Invest Global Indeks Akk KL DKK h"
"2020-11-20";"303,5";"Danske Invest Global Indeks Akk KL DKK h"
"2020-11-23";"303,4";"Danske Invest Global Indeks Akk KL DKK h"
"2020-11-24";"307,0";"Danske Invest Global Indeks Akk KL DKK h"
"2020-11-25";"308,0";"Danske Invest Global Indeks Akk KL DKK h"
"2020-11-26";"308,9";"Danske Invest Global Indeks Akk KL DKK h"
"2020-11-27";"309,5";"Danske Invest Global Indeks Akk KL DKK h"
"2020-11-30";"306,8";"Danske Invest Global Indeks Akk KL DKK h"
"2020-12-01";"310,9";"Danske Invest Global Indeks Akk KL DKK h"
"2020-12-02";"310,2";"Danske Invest Global Indeks Akk KL DKK h"
"2020-12-03";"310,2";"Danske Invest Global Indeks Akk KL DKK h"
"2020-12-04";"312,4";"Danske Invest Global Indeks Akk KL DKK h"
"2020-12-07";"312,9";"Danske Invest Global Indeks Akk KL DKK h"
"2020-12-08";"312,3";"Danske Invest Global Indeks Akk KL DKK h"
"2020-12-09";"314,0";"Danske Invest Global Indeks Akk KL DKK h"
"2020-12-10";"311,9";"Danske Invest Global Indeks Akk KL DKK h"
"2020-12-11";"310,5";"Danske Invest Global Indeks Akk KL DKK h"
"2020-12-14";"312,8";"Danske Invest Global Indeks Akk KL DKK h"
"2020-12-15";"311,8";"Danske Invest Global Indeks Akk KL DKK h"
"2020-12-16";"314,1";"Danske Invest Global Indeks Akk KL DKK h"
"2020-12-17";"315,8";"Danske Invest Global Indeks Akk KL DKK h"
"2020-12-18";"315,1";"Danske Invest Global Indeks Akk KL DKK h"
"2020-12-21";"309,6";"Danske Invest Global Indeks Akk KL DKK h"
"2020-12-22";"313,7";"Danske Invest Global Indeks Akk KL DKK h"
"2020-12-23";"314,7";"Danske Invest Global Indeks Akk KL DKK h"
"2020-12-28";"316,6";"Danske Invest Global Indeks Akk KL DKK h"
"2020-12-29";"318,8";"Danske Invest Global Indeks Akk KL DKK h"
"2020-12-30";"317,2";"Danske Invest Global Indeks Akk KL DKK h"
"2021-01-04";"317,5";"Danske Invest Global Indeks Akk KL DKK h"
"2021-01-05";"315,2";"Danske Invest Global Indeks Akk KL DKK h"
"2021-01-06";"318,4";"Danske Invest Global Indeks Akk KL DKK h"
"2021-01-07";"323,6";"Danske Invest Global Indeks Akk KL DKK h"
"2021-01-08";"324,7";"Danske Invest Global Indeks Akk KL DKK h"
"2021-01-11";"323,8";"Danske Invest Global Indeks Akk KL DKK h"
"2021-01-12";"323,6";"Danske Invest Global Indeks Akk KL DKK h"
"2021-01-13";"324,6";"Danske Invest Global Indeks Akk KL DKK h"
"2021-01-14";"326,0";"Danske Invest Global Indeks Akk KL DKK h"
"2021-01-15";"322,1";"Danske Invest Global Indeks Akk KL DKK h"
"2021-01-18";"321,9";"Danske Invest Global Indeks Akk KL DKK h"
"2021-01-19";"323,1";"Danske Invest Global Indeks Akk KL DKK h"
"2021-01-20";"325,5";"Danske Invest Global Indeks Akk KL DKK h"
"2021-01-21";"327,9";"Danske Invest Global Indeks Akk KL DKK h"
"2021-01-22";"325,8";"Danske Invest Global Indeks Akk KL DKK h"
"2021-01-25";"326,8";"Danske Invest Global Indeks Akk KL DKK h"
"2021-01-26";"326,8";"Danske Invest Global Indeks Akk KL DKK h"
"2021-01-27";"322,5";"Danske Invest Global Indeks Akk KL DKK h"
"2021-01-28";"321,1";"Danske Invest Global Indeks Akk KL DKK h"
"2021-01-29";"318,6";"Danske Invest Global Indeks Akk KL DKK h"
"2021-02-01";"317,6";"Danske Invest Global Indeks Akk KL DKK h"
"2021-02-02";"324,0";"Danske Invest Global Indeks Akk KL DKK h"
"2021-02-03";"324,2";"Danske Invest Global Indeks Akk KL DKK h"
"2021-02-04";"326,5";"Danske Invest Global Indeks Akk KL DKK h"
"2021-02-05";"329,1";"Danske Invest Global Indeks Akk KL DKK h"
"2021-02-08";"330,9";"Danske Invest Global Indeks Akk KL DKK h"
"2021-02-09";"330,8";"Danske Invest Global Indeks Akk KL DKK h"
"2021-02-10";"330,9";"Danske Invest Global Indeks Akk KL DKK h"
"2021-02-11";"332,4";"Danske Invest Global Indeks Akk KL DKK h"
"2021-02-12";"332,7";"Danske Invest Global Indeks Akk KL DKK h"
"2021-02-15";"336,2";"Danske Invest Global Indeks Akk KL DKK h"
"2021-02-16";"336,0";"Danske Invest Global Indeks Akk KL DKK h"
"2021-02-17";"333,1";"Danske Invest Global Indeks Akk KL DKK h"
"2021-02-18";"330,8";"Danske Invest Global Indeks Akk KL DKK h"
"2021-02-19";"333,2";"Danske Invest Global Indeks Akk KL DKK h"
"2021-02-22";"329,5";"Danske Invest Global Indeks Akk KL DKK h"
