time,open,high,low,close,Basis,Upper,Lower,Basis,Upper,Lower,MA,MA,Volume,Volume MA,Volume,Volume MA,Volume,Volume MA,Histogram,MACD,Signal,Plot,Plot,Aroon Up,Aroon Down,K,D,Plot
1560758400,42.98,45.41,42.88,45.02,40.16500000000006,44.98654954345484,35.343450456545284,40.16500000000006,44.98654954345484,35.343450456545284,42.24222222222214,42.24222222222214,30299,35419.75,30299,35419.75,30299,35419.75,1.053459442493569,-0.684613551109301,-1.73807299360287,-0.07755882352940091,1.2643587726199843,100,28.571428571428573,96.44746828256454,93.37196863666513,-6.649559280790087
1560844800,45.76,46.96,44.71,44.96,40.35900000000007,45.6056900041824,35.112309995817746,40.35900000000007,45.6056900041824,35.112309995817746,42.864444444444366,42.864444444444366,35586,34631.45,35586,34631.45,35586,34631.45,1.0698644589416006,-0.40074241992586934,-1.47060687886747,0.463088235294137,2.595873786407767,100,21.428571428571427,98.37607663001496,95.31703737262342,-2.363693531505628
1560931200,45.07,45.57,44.24,45.29,40.572500000000076,46.24003870740956,34.90496129259059,40.572500000000076,46.24003870740956,34.90496129259059,43.31888888888881,43.31888888888881,21046,33621.2,21046,33621.2,21046,33621.2,1.058529813888656,-0.1474446115066499,-1.205974425395306,0.8594411764705967,1.5232758620689655,92.85714285714286,14.285714285714286,99.78937984686432,98.20430825314793,-7.273103640384877
1561017600,44.6,45.4,43.3,43.94,40.84150000000007,46.6112080515386,35.07179194846154,40.84150000000007,46.6112080515386,35.07179194846154,43.65555555555548,43.65555555555548,29985,33072.2,29985,33072.2,29985,33072.2,0.9207763884586442,-0.0550039398220008,-0.975780328280645,1.3987941176470713,2.5546218487394956,85.71428571428571,7.142857142857143,94.96177389575938,97.70907679087954,-4.93629422380198
1561104000,43.33,44.45,43.14,44.39,41.10450000000007,47.015961663580924,35.19303833641922,41.10450000000007,47.015961663580924,35.19303833641922,43.85444444444437,43.85444444444437,25030,31982.45,25030,31982.45,25030,31982.45,0.8237805420434222,0.053945349273632814,-0.7698351927697894,1.7974705882353135,0.612691466083151,78.57142857142857,0,89.4595967588234,94.73691683381567,-6.0366181673390535
1561363200,44.72,45.19,44.23,44.74,41.43300000000007,47.38571736268299,35.48028263731715,41.43300000000007,47.38571736268299,35.48028263731715,43.99999999999992,43.99999999999992,18907,31064.55,18907,31064.55,18907,31064.55,0.7491561102255158,0.16660994501210524,-0.5825461652134105,2.086941176470603,0.6414364640883978,71.42857142857143,0,85.0641686939199,89.82851311616754,-10.004324991916846
1561449600,44.89,45.08,43.92,43.96,41.74300000000007,47.54208647978159,35.94391352021856,41.74300000000007,47.54208647978159,35.94391352021856,44.23222222222215,44.23222222222215,18844,30581.55,18844,30581.55,18844,30581.55,0.6186441452699418,0.1907590163740167,-0.42788512889592506,1.9892058823529553,0.5347510373443983,64.28571428571429,0,75.80231113480913,83.44202552918414,-12.051782789349845
1561536000,44.17,45.46,43.66,43.87,42.03650000000007,47.63896829531306,36.43403170468707,42.03650000000007,47.63896829531306,36.43403170468707,44.352222222222146,44.352222222222146,23131,30096.55,23131,30096.55,23131,30096.55,0.5025687830171607,0.20032584987552582,-0.30224293314163486,2.0656470588235507,1.1212553495007134,57.142857142857146,0,66.52499246764596,75.79715743212499,-9.775217416739512
1561622400,43.9,44.59,43.49,44.58,42.38200000000007,47.71030029183663,37.053699708163506,42.38200000000007,47.71030029183663,37.053699708163506,44.5277777777777,44.5277777777777,18719,29726.65,18719,29726.65,18719,29726.65,0.45153554108817395,0.2621764932185826,-0.18935904786959135,2.122911764705904,2.5869565217391304,50,0,59.85477629830086,67.39402663358531,-10.977167344516403
1561708800,44.23,45.05,44.22,44.7,42.76150000000007,47.59166883762729,37.93133116237285,42.76150000000007,47.59166883762729,37.93133116237285,44.492222222222146,44.492222222222146,17910,29127.65,17910,29127.65,17910,29127.65,0.40526312448641655,0.3172198577384293,-0.08804326674798721,2.384588235294146,2.6988847583643123,42.857142857142854,21.428571428571427,64.37478752042115,63.58485209545599,-11.760794749241983
1561968000,46.14,46.64,45.28,45.44,43.24250000000007,47.01119672433129,39.47380327566885,43.24250000000007,47.01119672433129,39.47380327566885,44.545555555555474,44.545555555555474,23531,28406.8,23531,28406.8,23531,28406.8,0.40304365243700824,0.41576129879827306,0.01271764636126485,2.626352941176499,1.4176904176904177,35.714285714285715,14.285714285714286,78.9768667046339,67.73547684111863,-7.442863683464796
1562054400,45.86,45.86,44.47,44.94,43.549500000000066,46.78295310774507,40.31604689225506,43.549500000000066,46.78295310774507,40.31604689225506,44.50666666666659,44.50666666666659,22181,27579.2,22181,27579.2,22181,27579.2,0.3484995398328312,0.44834207115230384,0.09984253131947265,2.7918529411765007,1.218168279970216,28.571428571428573,7.142857142857143,77.9689521911221,73.77353547205904,-5.590354788722397
1562140800,47.82,48.33,46.92,47.01,43.932000000000066,46.89082138696899,40.973178613031145,43.932000000000066,46.89082138696899,40.973178613031145,44.8477777777777,44.8477777777777,25471,26969.6,25471,26969.6,25471,26969.6,0.42723574380415386,0.633887211074665,0.20665146727051112,3.3508823529412055,2.4818976279650435,100,0,87.5384044792175,81.49474112499115,-1.9963326428442552
1562313600,47,47.11,46.18,46.64,44.20400000000007,47.107889805068936,41.30011019493121,44.20400000000007,47.107889805068936,41.30011019493121,45.0977777777777,45.0977777777777,20581,25691.8,20581,25691.8,20581,25691.8,0.4286931298224715,0.7425178795486005,0.313824749726129,3.8462941176470906,0.9589131875414182,92.85714285714286,0,81.99607566800698,82.50114411278219,-3.21457453706246
1562572800,46.34,46.47,45.75,46.09,44.463000000000065,47.0525103784277,41.87348962157243,44.463000000000065,47.0525103784277,41.87348962157243,45.2477777777777,45.2477777777777,19069,24758.65,19069,24758.65,19069,24758.65,0.3691729934582849,0.7752909915489852,0.40611799809070026,4.059529411764743,0.5856293895191789,85.71428571428571,0,79.38914669774447,82.9745422816563,-4.806978132536409
1562659200,45.85,46.21,45.48,46.03,44.63450000000007,47.1613278532547,42.107672146745436,44.63450000000007,47.1613278532547,42.107672146745436,45.477777777777696,45.477777777777696,17556,24209.85,17556,24209.85,17556,24209.85,0.3049827066387931,0.7873463813891917,0.48236367475039854,3.868735294117684,1.0788352272727273,78.57142857142857,21.428571428571427,63.73572820766586,75.04031685780576,-6.613835844078307
1562745600,46.91,47.8,46.65,47.8,44.853000000000065,47.665081791126354,42.04091820887378,44.853000000000065,47.665081791126354,42.04091820887378,45.914444444444364,45.914444444444364,23395,23818.65,23395,23818.65,23395,23818.65,0.35732142840049375,0.9290154602510157,0.5716940318505219,4.078970588235336,1.6666666666666667,71.42857142857143,14.285714285714286,69.66609379189846,70.93032289910292,-2.898554974631747
1562832000,47.76,48.31,47.2,47.73,45.146000000000065,47.87366860156875,42.41833139843138,45.146000000000065,47.87366860156875,42.41833139843138,46.264444444444365,46.264444444444365,24148,23225.45,24148,23225.45,24148,23225.45,0.36171568367993046,1.023838636450435,0.6621229527705046,3.864823529411801,1.0006807351940095,64.28571428571429,7.142857142857143,83.2353735960988,72.2123985318877,-0.2283671348035672
1562918400,48.05,49.09,47.99,49.03,45.45800000000006,48.450949047341666,42.46505095265846,45.45800000000006,48.450949047341666,42.46505095265846,46.74555555555548,46.74555555555548,23994,23096.45,23994,23096.45,23994,23096.45,0.42243469830357705,1.190166325649976,0.7677316273463989,3.9511764705882726,1.9179030662710188,100,0,98.88879208617739,83.93008649139153,1.0886030212868951
1563177600,49.66,50.89,48.99,50.71,45.84350000000006,49.40322625351765,42.283773746482474,45.84350000000006,49.40322625351765,42.283773746482474,47.331111111111035,47.331111111111035,30642,23501.25,30642,23501.25,30642,23501.25,0.5385618879357887,1.4409339872661349,0.9023720993303461,4.392323529411804,0.9816949152542372,100,21.428571428571427,98.88879208617739,93.67098592281786,5.833459529970473
1563264000,49.87,50.72,49.61,50.5,46.117500000000064,50.1884108317409,42.046589168259224,46.117500000000064,50.1884108317409,42.046589168259224,47.94888888888882,47.94888888888882,22545,23113.55,22545,23113.55,22545,23113.55,0.5614873929591881,1.6042313405293314,1.0427439475701432,4.907500000000049,1.048780487804878,92.85714285714286,14.285714285714286,97.87312032582297,98.5502348327259,3.0197088674868917
1563350400,51,51.68,50.72,50.98,46.41850000000006,50.965007560753214,41.8719924392469,46.41850000000006,50.965007560753214,41.8719924392469,48.38999999999992,48.38999999999992,23048,22486.65,23048,22486.65,23048,22486.65,0.5675485395189424,1.7521796219688213,1.184631082449879,5.30750000000004,0.6061102018548827,100,7.142857142857143,97.74386594779305,98.1685927865978,1.5966431686387073
1563436800,51.01,51.18,50.4,50.73,46.69050000000006,51.572907090768645,41.80809290923147,46.69050000000006,51.572907090768645,41.80809290923147,48.84444444444437,48.84444444444437,18546,22361.65,18546,22361.65,18546,22361.65,0.5148412450806437,1.8281826388006834,1.3133413937200398,5.536705882352976,1.2456406368460955,92.85714285714286,0,94.33403464393774,96.65034030585123,-2.2641804319324104
1563523200,51.16,52.01,50.97,51.65,47.07600000000006,52.2383382299097,41.913661770090414,47.07600000000006,52.2383382299097,41.913661770090414,49.46222222222215,49.46222222222215,24482,22086.5,24482,22086.5,24482,22086.5,0.5015552731552513,1.9402854851641038,1.4387302120088525,5.713029411764744,0.7835550181378477,100,0,96.46091431811472,96.1796049699485,-0.29721547097213424
1563782400,51.81,52.45,50.86,51.15,47.41400000000006,52.71205020738635,42.11594979261377,47.41400000000006,52.71205020738635,42.11594979261377,50.03111111111104,50.03111111111104,25205,22095.25,25205,22095.25,25205,22095.25,0.42191006652256835,1.966117795162063,1.5442077286394946,5.606911764705913,0.9321922317314022,100,7.142857142857143,90.05563366626734,93.6168608761066,1.230841636070877
1563868800,51.37,52.11,50.93,52.04,47.77900000000006,53.29138206222894,42.26661793777118,47.77900000000006,53.29138206222894,42.26661793777118,50.502222222222144,50.502222222222144,20662,22183,20662,22183,20662,22183,0.3925922448278336,2.0349480346742865,1.642355789846453,5.461882352941224,2.017329255861366,92.85714285714286,0,91.45931919242072,92.65862239226756,-0.9749802367339981
1563955200,51.96,53.23,51.65,53.04,48.23300000000006,53.90579155266459,42.56020844733553,48.23300000000006,53.90579155266459,42.56020844733553,51.09222222222215,51.09222222222215,24616,22471.6,24616,22471.6,24616,22471.6,0.40248068754811084,2.1454566492815914,1.7429759617334806,5.324588235294158,2.472706155632985,100,21.428571428571427,91.45931919242075,90.99142401703625,0.4754214883348693
1564041600,46.37,46.92,45.13,45.78,48.328500000000055,53.76360542675901,42.8933945732411,48.328500000000055,53.76360542675901,42.8933945732411,50.73111111111103,50.73111111111103,44725,23551.3,44725,23551.3,44725,23551.3,-0.09162674928941406,1.628442525121713,1.720069274411127,4.2327647058823885,0.41923259118900996,92.85714285714286,100,64.6605208889647,82.52638642460204,12.284982151200524
1564128000,45.5,46.06,44.47,45.61,48.38000000000006,53.69013747467848,43.06986252532164,48.38000000000006,53.69013747467848,43.06986252532164,50.164444444444364,50.164444444444364,30339,24132.3,30339,24132.3,30339,24132.3,-0.42305103873513006,1.1912554759922145,1.6143065147273445,2.8755588235294454,2.15595363540569,85.71428571428571,100,33.33333333333327,63.15105780490622,9.773741197367682
1564387200,45.57,47.2,45.25,47.17,48.50350000000006,53.57507677650502,43.4319232234951,48.50350000000006,53.57507677650502,43.4319232234951,49.794444444444366,49.794444444444366,25816,24527.6,25816,24527.6,25816,24527.6,-0.5237660968902831,0.9595988936144906,1.4833649905047737,1.6839705882353257,1.0381471389645776,78.57142857142857,92.85714285714286,5.602532895084454,34.53212903912745,5.548786642286519
1564473600,46.78,48.68,46.47,48.46,48.654500000000056,53.52821100907579,43.78078899092432,48.654500000000056,53.52821100907579,43.78078899092432,49.514444444444365,49.514444444444365,28428,24772.45,28428,24772.45,28428,24772.45,-0.4906344290297955,0.8700719542175293,1.3607063832473247,0.7742352941176733,1.424168694241687,71.42857142857143,85.71428571428571,15.383246734475271,18.10637098763097,4.256984970032825
1564560000,48.58,49.34,47.37,48.37,48.826000000000064,53.39678724072602,44.25521275927411,48.826000000000064,53.39678724072602,44.25521275927411,49.25222222222214,49.25222222222214,38607,25593.75,38607,25593.75,38607,25593.75,-0.4622971640808875,0.7828349281462152,1.2451320922271027,-0.19261764705879614,0.6087187666135034,64.28571428571429,78.57142857142857,24.847283943026493,15.27768785752871,8.306347854544038
1564646400,48.54,48.92,46.39,46.8,48.81550000000006,53.403856895446,44.227143104554116,48.81550000000006,53.403856895446,44.227143104554116,48.71333333333325,48.71333333333325,36807,26160.55,36807,26160.55,36807,26160.55,-0.5318468979477817,0.5803234697923756,1.1121703677401573,-0.02514705882350654,0.5510725229826353,57.142857142857146,71.42857142857143,23.367623146412857,21.19938460797151,8.852966076522835
1564732800,46.31,47.27,45.89,46.87,48.82700000000007,53.39459499080003,44.25940500920011,48.82700000000007,53.39459499080003,44.25940500920011,48.237777777777694,48.237777777777694,28736,26568.3,28736,26568.3,28736,26568.3,-0.5532312389883671,0.4206313190046984,0.9738625579930655,0.12432352941179659,0.658778205833792,50,64.28571428571429,17.969695185398958,22.061534091612742,4.91019624022271
1564992000,45.96,46.3,45.17,45.7,48.80750000000006,53.42472806454102,44.1902719354591,48.80750000000006,53.42472806454102,44.1902719354591,47.53333333333325,47.53333333333325,29075,27068.6,29075,27068.6,29075,27068.6,-0.6211784196639201,0.19738953341316545,0.8185679530770855,-0.020441176470555433,0.12440541529454811,42.857142857142854,57.142857142857146,9.039095903952179,16.792138078587968,2.5905082023802777
1565078400,46.39,46.52,45.17,46.16,48.814000000000064,53.41591003823222,44.21208996176791,48.814000000000064,53.41591003823222,44.21208996176791,46.76888888888881,46.76888888888881,24548,27418.2,24548,27418.2,24548,27418.2,-0.6093097993694869,0.05693070386522692,0.6662405032347138,-0.3667352941176105,2.1729559748427674,35.714285714285715,50,7.333560163181729,11.447450417510927,-1.1629414717051374
1565164800,45.36,46.73,45.19,46.7,48.759000000000064,53.433787267885464,44.084212732114665,48.759000000000064,53.433787267885464,44.084212732114665,46.871111111111034,46.871111111111034,23216,27409.25,23216,27409.25,23216,27409.25,-0.5415422006150061,-0.01068724753404382,0.5308549530809623,-0.8767647058823229,0.8738288569643973,28.571428571428573,42.857142857142854,7.585944259982736,7.986200109038854,-4.031191151261137
1565251200,46.91,47.97,46.57,47.66,48.75550000000006,53.43346740048355,44.07753259951657,48.75550000000006,53.43346740048355,44.07753259951657,47.09888888888881,47.09888888888881,20447,27224.2,20447,27224.2,20447,27224.2,-0.414252991590957,0.013038713592266049,0.42729170518322307,-1.0396470588234976,4.353046594982079,21.428571428571427,35.714285714285715,15.491062903129325,10.136855775431238,-7.1748947662888805
1565337600,47.24,47.81,46.79,47.04,48.65600000000006,53.390690697393616,43.92130930260651,48.65600000000006,53.390690697393616,43.92130930260651,47.084444444444365,47.084444444444365,20242,27036.6,20242,27036.6,20242,27036.6,-0.35621724351694356,-0.017979849212956367,0.3382373943039872,-0.9987352941176226,0.5193998965338852,14.285714285714286,28.571428571428573,19.05612355348156,14.04437690553118,-8.846257287732449
1565596800,46.62,47.17,45.78,45.84,48.412500000000065,53.200225451608944,43.62477454839119,48.412500000000065,53.200225451608944,43.62477454839119,46.79333333333326,46.79333333333326,20743,26541.65,20743,26541.65,20743,26541.65,-0.38083290677841936,-0.137803739169037,0.24302916760938237,-0.9026470588235043,0.4453125,7.142857142857143,21.428571428571427,15.939654690418541,16.82894704900978,-9.05338192822424
1565683200,45.81,47.21,45.55,47.01,48.23800000000007,52.96265702458744,43.5133429754127,48.23800000000007,52.96265702458744,43.5133429754127,46.642222222222145,46.642222222222145,22276,26528.2,22276,26528.2,22276,26528.2,-0.30384662122044975,-0.13677910891617984,0.16706751230426992,-0.8509411764705561,2.5422116527942924,0,14.285714285714286,29.331744784008844,21.442507675969622,-7.640225281962613
1565769600,46.23,46.31,43.92,43.95,47.88650000000007,52.78566839881866,42.98733160118148,47.88650000000007,52.78566839881866,42.98733160118148,46.32555555555548,46.32555555555548,24896,26620.6,24896,26620.6,24896,26620.6,-0.43647014083914426,-0.37852016374466046,0.05794997709448382,-1.0362647058823171,0.20607028753993611,28.571428571428573,100,23.349347775956176,22.873582416794495,-4.656512980692363
1565856000,44.22,44.35,42.32,43.14,47.50700000000007,52.63676841582384,42.3772315841763,47.50700000000007,52.63676841582384,42.3772315841763,45.91111111111103,45.91111111111103,32225,27304.55,32225,27304.55,32225,27304.55,-0.5489361341479051,-0.6282201905903975,-0.07928405644249242,-1.8025294117646737,1.165325530358449,21.428571428571427,100,21.830646663841264,24.8372464079354,1.6926867816771773
1565942400,43.36,44.46,43.28,44,47.12450000000007,52.10006217929022,42.14893782070992,47.12450000000007,52.10006217929022,42.14893782070992,45.72222222222214,45.72222222222214,22239,27192.4,22239,27192.4,22239,27192.4,-0.5350454922077095,-0.7480909217021292,-0.2130454294944198,-2.466029411764673,3.689274447949527,14.285714285714286,92.85714285714286,7.896162924389508,17.692052454728955,-0.9799331605081685
1566201600,44.85,45.58,44.36,45.38,46.83600000000007,51.504084832132285,42.167915167867854,46.83600000000007,51.504084832132285,42.167915167867854,45.63555555555548,45.63555555555548,19797,26922,19797,26922,19797,26922,-0.40828046754147773,-0.723396013921267,-0.3151155463797892,-2.737911764705842,3.005434782608696,7.142857142857143,85.71428571428571,27.964190844702614,19.230333477644436,-4.029457464409207
1566288000,45.54,45.83,44.95,45.17,46.49250000000007,50.54932572955527,42.43567427044487,46.49250000000007,50.54932572955527,42.43567427044487,45.465555555555476,45.465555555555476,16527,26715.25,16527,26715.25,16527,26715.25,-0.3179527302829319,-0.7125564592334541,-0.3946037289505222,-2.9425294117646743,0.6520517144463182,0,78.57142857142857,47.852289103783654,27.904214290958564,-7.9331648902268075
1566374400,44.44,44.66,43.55,44.17,46.04900000000007,48.908355871517635,43.189644128482506,46.04900000000007,48.908355871517635,43.189644128482506,45.0777777777777,45.0777777777777,22935,26631.2,22935,26631.2,22935,26631.2,-0.3048895839389779,-0.7757157088742446,-0.47082612493526665,-3.0409999999999684,2.48,0,71.42857142857143,52.1054715764764,42.64065050832085,-5.17898828084719
1566460800,44.61,45.1,43.68,44.45,45.982500000000066,48.92445768154193,43.0405423184582,45.982500000000066,48.92445768154193,43.0405423184582,44.78999999999993,44.78999999999993,21887,25489.3,21887,25489.3,21887,25489.3,-0.25855766331236907,-0.794023204075728,-0.535465540763359,-2.7636764705882015,0.8704761904761905,28.571428571428573,64.28571428571429,47.05734718870067,49.00503595632021,-4.094447502734474
1566547200,43.99,44.25,42.22,42.31,45.81750000000007,49.166517019960175,42.46848298003996,45.81750000000007,49.166517019960175,42.46848298003996,44.3977777777777,44.3977777777777,33462,25645.45,33462,25645.45,33462,25645.45,-0.34765175655099,-0.9700302364520965,-0.6223784799011065,-2.806117647058798,0.19250906161900927,21.428571428571427,100,27.169248929619624,42.11068923159887,4.151630492112555
1566806400,42.68,43.02,42.35,43.02,45.61000000000007,49.109005573014066,42.110994426986075,45.61000000000007,49.109005573014066,42.110994426986075,43.95444444444436,43.95444444444436,19562,25332.75,19562,25332.75,19562,25332.75,-0.3342850814976446,-1.0402348317731622,-0.7059497502755177,-3.1701764705881956,2.0328879753340185,14.285714285714286,92.85714285714286,22.42523850751247,32.21727820861089,-0.35226970031227745
1566892800,43.16,43.77,42.43,42.85,45.32950000000007,48.76858985052546,41.890410149474675,45.32950000000007,48.76858985052546,41.890410149474675,43.83222222222215,43.83222222222215,20901,24956.4,20901,24956.4,20901,24956.4,-0.31279632590740003,-1.0969451576597677,-0.7841488317523677,-3.506852941176433,0.5520669806384092,7.142857142857143,85.71428571428571,13.584208901449436,21.05956544619381,-2.0630876407252234
1566979200,42.73,43.46,42.51,43.13,45.06750000000007,48.33421011875651,41.800789881243624,45.06750000000007,48.33421011875651,41.800789881243624,43.831111111111035,43.831111111111035,16695,23860.8,16695,23860.8,16695,23860.8,-0.2579124088471252,-1.1065393428112742,-0.848626933964149,-3.5905588235293706,2.439906651108518,0,78.57142857142857,24.454859227325596,20.15476887876247,-5.9169480532495635
1567065600,43.81,44.7,43.63,44.36,44.94550000000007,48.125383488429414,41.76561651157072,44.94550000000007,48.125383488429414,41.76561651157072,43.87111111111104,43.87111111111104,19121,22976.5,19121,22976.5,19121,22976.5,-0.12375954199603068,-1.0033263614591874,-0.8795668194631567,-3.5068823529411404,3.2525107604017216,0,71.42857142857143,43.34211754395576,27.12706189091023,-6.0742828016396375
1567152000,45.96,46.49,44.86,45.13,44.85850000000006,47.91586013580165,41.801139864198475,44.85850000000006,47.91586013580165,41.801139864198475,43.843333333333256,43.843333333333256,28230,22951.2,28230,22951.2,28230,22951.2,0.023970999605819054,-0.849603069955883,-0.873574069561702,-2.893441176470553,1.3250798722044728,7.142857142857143,64.28571428571429,70.49657695081476,46.097851240698674,0.6737190407940775
1567497600,44.88,45.8,44.68,45.03,44.82500000000007,47.85934012595605,41.79065987404408,44.82500000000007,47.85934012595605,41.79065987404408,43.8277777777777,43.8277777777777,22993,22647.1,22993,22647.1,22993,22647.1,0.11689148331595067,-0.7274597154167637,-0.8443511987327144,-2.2375882352940906,0.6253428414701042,0,57.142857142857146,91.86614449919811,68.56827966465617,0.6385966155143928
1567584000,45.41,45.7,43.87,44.16,44.725000000000065,47.708156046871665,41.741843953128466,44.725000000000065,47.708156046871665,41.741843953128466,43.82666666666658,43.82666666666658,20459,22442.65,20459,22442.65,20459,22442.65,0.1211810188121355,-0.692874925217545,-0.8140559440296805,-1.711911764705853,3.9480737018425462,85.71428571428571,50,88.3666329546872,83.57645146823333,-1.1260997247391813
1567670400,44.58,45.97,44.21,45.93,44.686500000000066,47.5853913398033,41.78760866019683,44.686500000000066,47.5853913398033,41.78760866019683,43.99111111111103,43.99111111111103,25207,22542.2,25207,22542.2,25207,22542.2,0.23789596492015164,-0.5166859878794909,-0.7545819527996426,-1.1232647058823204,1.942800788954635,78.57142857142857,42.857142857142854,88.3666329546872,89.53313680285748,1.1659676647396073
1567756800,45.58,45.94,45.05,45.52,44.57950000000007,47.17341191060661,41.985588089393524,44.57950000000007,47.17341191060661,41.985588089393524,44.347777777777694,44.347777777777694,18016,22420.65,18016,22420.65,18016,22420.65,0.2792938698722671,-0.4054646154593087,-0.6847584853315758,-0.6809411764705615,1.3780183180682763,71.42857142857143,35.714285714285715,85.79887472335416,87.51071354424283,-2.5318272213963686
1568016000,46.01,46.76,45.9,46.37,44.54600000000006,47.0267772975395,42.06522270246062,44.54600000000006,47.0267772975395,42.06522270246062,44.71999999999992,44.71999999999992,18258,22321.45,18258,22321.45,18258,22321.45,0.3510880551625103,-0.2458984163784379,-0.5969864715409482,-0.3933235294117381,1.5795454545454546,100,28.571428571428573,96.33912630959306,90.16821132921145,-4.389203089925366
1568102400,46.18,47.12,45.83,47.12,44.61000000000006,47.27984643752932,41.940153562470805,44.61000000000006,47.27984643752932,41.940153562470805,45.194444444444365,45.194444444444365,22411,22404.85,22411,22404.85,22411,22404.85,0.4309885031904147,-0.05825084255292978,-0.4892393457433445,0.0020588235294454194,1.398034398034398,100,21.428571428571427,96.33912630959306,92.82570911418007,-2.1187649510480844
1568188800,47.49,49.65,47.22,49.44,44.73150000000006,47.98462326848965,41.47837673151047,44.73150000000006,47.98462326848965,41.47837673151047,45.895555555555475,45.895555555555475,30607,22821.4,30607,22821.4,30607,22821.4,0.6109927083579761,0.2745015397041257,-0.3364911686538504,0.8498529411765006,2.5299043062200957,100,14.285714285714286,99.99999999999993,97.55941753972866,4.642875469770945
1568275200,49.57,50.71,48.9,49.21,44.99450000000006,48.76217554335419,41.22682445664593,44.99450000000006,48.76217554335419,41.22682445664593,46.43444444444437,46.43444444444437,32592,23206.2,32592,23206.2,32592,23206.2,0.6801762725823891,0.5137291720741359,-0.16644710050825315,1.6816764705882719,1.0444444444444445,100,7.142857142857143,98.60670555555201,98.31527728838164,8.62690096297022
1568361600,49.4,49.7,48.99,49.07,45.29100000000006,49.35029008571568,41.231709914284444,45.29100000000006,49.35029008571568,41.231709914284444,46.87222222222214,46.87222222222214,24911,22840.5,24911,22840.5,24911,22840.5,0.6804662196920184,0.6841356741067699,0.003669454414751472,2.3316764705882633,0.865,92.85714285714286,0,96.09217280465701,98.23295945340294,5.771686437015305
1568620800,49.19,49.49,48.25,48.57,45.519500000000065,49.7722660410592,41.26673395894093,45.519500000000065,49.7722660410592,41.26673395894093,47.26555555555547,47.26555555555547,19610,22709.05,19610,22709.05,19610,22709.05,0.61303450364546,0.7699625839715765,0.15692808032611646,2.761882352941207,1.1977611940298507,85.71428571428571,0,90.01237901306918,94.90375245775937,0.6632613498717763
1568707200,48.51,49.13,48.09,48.97,45.699000000000055,50.20837201836269,41.18962798163742,45.699000000000055,50.20837201836269,41.18962798163742,47.79999999999992,47.79999999999992,16455,22541.95,16455,22541.95,16455,22541.95,0.562729710897993,0.8603402189486076,0.2976105080506147,3.1584411764706175,1.1248206599713055,78.57142857142857,0,86.98781073548925,91.03078751773846,-4.545682815829899
1568793600,48.99,49.65,48.49,48.71,45.87600000000006,50.562830058790944,41.18916994120918,45.87600000000006,50.562830058790944,41.18916994120918,48.108888888888806,48.108888888888806,21621,22796.65,21621,22796.65,21621,22796.65,0.48239456927198243,0.9006037196405927,0.4182091503686103,3.264411764705919,0.8931101094655506,71.42857142857143,0,81.37787043283916,86.12602006046582,-3.6925621526025747
1568880000,49.27,49.6,49.01,49.33,46.13400000000006,50.982098183823155,41.28590181617696,46.13400000000006,50.982098183823155,41.28590181617696,48.532222222222146,48.532222222222146,20182,22659,20182,22659,20182,22659,0.442508356982791,0.971344596597099,0.528836239614308,3.115882352941213,1.125269978401728,64.28571428571429,0,83.46050263361182,83.94206126731338,-4.030423510265187
1568966400,49.41,49.41,47.65,48.13,46.318000000000055,51.175804442337075,41.460195557663035,46.318000000000055,51.175804442337075,41.460195557663035,48.727777777777696,48.727777777777696,27160,22922.65,27160,22922.65,27160,22922.65,0.31290893692902766,0.9199724107755927,0.607063473846565,2.895529411764741,1.0895522388059702,57.142857142857146,14.285714285714286,71.93435801089947,78.92424369245012,0.8382170048258353
1569225600,48.09,49.05,47.88,48.27,46.61600000000006,51.17585701530114,42.05614298469897,46.61600000000006,51.17585701530114,42.05614298469897,48.85555555555547,48.85555555555547,18818,22190.45,18818,22190.45,18818,22190.45,0.21867531878763258,0.8804076223311057,0.6617323035434731,2.7342352941176813,1.3010164190774043,50,7.142857142857143,65.17103345669203,73.52196470040109,-2.2317151114149842
1569312000,48.37,48.41,44.55,44.67,46.69850000000005,51.05007569163053,42.34692430836957,46.69850000000005,51.05007569163053,42.34692430836957,48.325555555555475,48.325555555555475,47283,23576.5,47283,23576.5,47283,23576.5,-0.0876282858509394,0.5521969462297989,0.6398252320807383,2.289558823529447,0.4762143214822233,42.857142857142854,0,35.83486171417387,57.64675106058842,12.98442444934081
1569398400,44.98,45.81,43.7,45.75,46.843500000000056,50.852221866130115,42.834778133869996,46.843500000000056,50.852221866130115,42.834778133869996,47.94111111111103,47.94111111111103,32036,24133.25,32036,24133.25,32036,24133.25,-0.21192991919421011,0.3749128330879756,0.5868427522821857,1.4620000000000388,1.7741935483870968,35.714285714285715,100,25.146580812496897,42.05082532778756,11.248020502213897
1569484800,46.16,48.67,45.51,48.53,47.11350000000005,50.79983842721895,43.42716157278115,47.11350000000005,50.79983842721895,43.42716157278115,47.88111111111103,47.88111111111103,39513,25274.15,39513,25274.15,39513,25274.15,-0.10666708623024734,0.4535088944943766,0.5601759807246239,1.024294117647095,0.7951367781155015,28.571428571428573,92.85714285714286,27.4033202884393,29.46158760503665,12.9504263765321
